# coordinator_comparison mode=broker n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 → client sees 4 workers, 5 peers; broker has 5 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,20,822,22,22,4491,false
broker,20,823,22,22,124,false
broker,20,824,22,22,364,false
broker,20,825,22,22,574,false
broker,20,826,22,20,12750,false
broker,20,827,20,20,112,false
broker,20,828,20,20,266,false
broker,20,829,20,20,407,false
broker,20,830,20,20,411,false
broker,20,831,23,23,341,false
broker,20,832,23,23,402,false
broker,20,833,23,23,264,false
broker,20,834,23,23,217,false
broker,20,835,23,23,422,false
broker,20,836,22,22,318,false
broker,20,837,22,22,263,false
broker,20,838,22,22,431,false
broker,20,839,22,22,297,false
broker,20,840,20,20,9783,false
broker,20,841,20,20,245,false
broker,20,842,20,20,319,false
broker,20,843,20,20,277,false
broker,20,844,20,20,262,false
broker,20,845,17,17,223,false
broker,20,846,17,17,216,false
broker,20,847,17,17,228,false
broker,20,848,17,17,354,false
broker,20,849,13,13,5163,false
broker,20,850,13,13,378,false
broker,20,851,13,13,441,false
broker,20,852,13,13,365,false
broker,20,853,13,13,305,false
broker,20,854,16,16,260,false
broker,20,855,16,16,290,false
broker,20,856,16,16,263,false
broker,20,857,16,16,281,false
broker,20,858,14,14,8925,false
broker,20,859,14,14,341,false
broker,20,860,14,14,298,false
broker,20,861,14,14,310,false
broker,20,862,14,14,222,false
broker,20,863,17,17,227,false
broker,20,864,17,17,331,false
broker,20,865,17,17,320,false
broker,20,866,17,17,272,false
broker,20,867,15,15,15183,false
