# coordinator_comparison mode=gossip n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 → client sees 6 workers, 6 peers; broker has 0 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
gossip,20,832,9,9,31,false
gossip,20,833,9,9,25,false
gossip,20,834,9,9,30,false
gossip,20,835,9,9,33,false
gossip,20,836,8,8,19,false
gossip,20,837,8,8,35,false
gossip,20,838,8,8,34,false
gossip,20,839,8,8,51,false
gossip,20,840,8,13,701,true
gossip,20,841,13,13,57,false
gossip,20,842,13,13,34,false
gossip,20,843,13,13,47,false
gossip,20,844,13,10,299,false
gossip,20,845,10,10,41,false
gossip,20,846,10,10,55,false
gossip,20,847,10,10,52,false
gossip,20,848,10,10,34,false
gossip,20,849,6,6,107,false
gossip,20,850,6,6,26,false
gossip,20,851,6,6,25,false
gossip,20,852,6,6,29,false
gossip,20,853,6,4,44,false
gossip,20,854,4,4,28,false
gossip,20,855,4,4,37,false
gossip,20,856,4,4,21,false
gossip,20,857,4,4,25,false
gossip,20,858,4,4,36,false
gossip,20,859,4,4,52,false
gossip,20,860,4,4,90,false
gossip,20,861,4,4,23,false
gossip,20,862,4,8,41,true
gossip,20,863,8,8,27,false
gossip,20,864,8,8,23,false
gossip,20,865,8,8,26,false
gossip,20,866,8,8,22,false
gossip,20,867,5,5,109,false
gossip,20,868,5,5,45,false
gossip,20,869,5,5,48,false
gossip,20,870,5,5,24,false
gossip,20,871,5,8,25,true
gossip,20,872,8,8,22,false
gossip,20,873,8,8,23,false
gossip,20,874,8,8,22,false
gossip,20,875,8,8,21,false
gossip,20,876,12,12,19,false
gossip,20,877,12,12,30,false
gossip,20,878,12,12,21,false
gossip,20,879,12,12,53,false
gossip,20,880,12,12,22,false
gossip,20,881,11,11,22,false
gossip,20,882,11,11,28,false
gossip,20,883,11,11,27,false
gossip,20,884,11,11,27,false
gossip,20,885,11,7,27,false
gossip,20,886,7,7,11,false
gossip,20,887,7,7,39,false
gossip,20,888,7,7,46,false
gossip,20,889,7,10,48,true
gossip,20,890,10,10,21,false
gossip,20,891,10,10,19,false
gossip,20,892,10,10,23,false
gossip,20,893,10,10,35,false
gossip,20,894,9,9,37,false
SUMMARY mode=gossip n=20 decisions=895 considered=895 nones=0 mean_us=48.1 p50_us=29 p95_us=72 p99_us=499 mean_staleness=0.140 misroute_rate=0.0212
# SUMMARY mode=gossip n=20 decisions=895 considered=895 nones=0 mean_us=48.1 p50_us=29 p95_us=72 p99_us=499 mean_staleness=0.140 misroute_rate=0.0212
